age,gender,plan_type,tenure_months,monthly_revenue_usd,total_call_minutes,data_usage_gb,sms_count,intl_call_minutes,roaming_enabled,logins_per_month,support_tickets_6mo,days_since_last_call,num_services_subscribed,auto_pay_enrolled,paperless_billing,contract_type,region_East,region_North,region_South,region_West
0.2827103838529645,-0.9727705794448935,-0.096664332745259,0.43350722698481736,-0.2777831188450003,-0.28966224468965746,-0.9726446043662348,-0.41447805763490747,-0.5452857683561467,-0.8419129992411226,-0.11930646328101686,-0.6569986731370567,0.7712349950175807,0.7085943523341982,0.7212620269522437,0.65216069260971,-0.15635992546858785,1.9802171200450935,-0.49749873368679043,-0.5090468376794003,-0.48746667822143247
0.7716806503863922,-0.9727705794448935,-1.5792461233167179,-0.7623494022225472,-0.410245524439706,-0.9121360783142067,-1.016143127706465,-0.6322655090110846,-0.5907141348214349,-0.8419129992411226,-1.0802928771434164,0.7046566079760143,0.9439614182925407,-1.41548943763642,-1.386458683019246,0.65216069260971,1.0105051899686357,-0.5049951290074837,2.010055367557113,-0.5090468376794003,-0.48746667822143247
1.26065091691982,-0.9727705794448935,0.6446265625404703,-1.1303052881325055,-0.6761905852229146,-1.0950278747915227,-1.0919867068637896,-1.067840411763439,-0.7724276006825875,-0.8419129992411226,-0.7199229719450165,-0.6569986731370567,0.7712349950175807,-0.707461507646214,-1.386458683019246,0.65216069260971,-1.3232250409058115,-0.5049951290074837,-0.49749873368679043,1.9644557749513105,-0.48746667822143247
0.5271955171196784,-0.9727705794448935,-1.5792461233167179,-0.7010234212375541,-0.6364008510648131,-1.3228404633860744,-1.044026796514305,-0.8425430482708419,-0.7269992342172994,-0.8419129992411226,-1.560786084074616,-0.6569986731370567,0.7136595205925942,0.0005664223439921025,-1.386458683019246,-1.53336441667216,-0.15635992546858785,-0.5049951290074837,-0.49749873368679043,-0.5090468376794003,2.0514222708485286
-1.6731706822807464,-0.9727705794448935,1.3859174578262,-0.45571949729758193,0.92390086104946,2.037662604050926,2.064444602183687,1.2602323443267307,0.04528299569259925,-0.8419129992411226,1.2020498557797823,0.7046566079760143,1.2318387904174737,1.4166222823244041,-1.386458683019246,-1.53336441667216,-0.15635992546858785,-0.5049951290074837,2.010055367557113,-0.5090468376794003,-0.48746667822143247
1.1995296336031416,-0.9727705794448935,-0.096664332745259,-0.1797525828651132,0.4341810560266716,1.788815676290367,0.9145221005483695,1.4029206745387088,1.2264205237900911,-0.8419129992411226,1.562419760978182,0.023828967419478764,1.2318387904174737,-0.707461507646214,-1.386458683019246,-1.53336441667216,1.0105051899686357,-0.5049951290074837,-0.49749873368679043,-0.5090468376794003,-0.48746667822143247
0.1604678172196076,-0.9727705794448935,-0.096664332745259,2.08930871357963,0.6060931125815463,1.2059149214357634,1.7822618738483471,2.2515407436941577,1.5898474555123965,1.187771184078845,1.3221731575125824,0.023828967419478764,0.886385943867554,0.7085943523341982,0.7212620269522437,-1.53336441667216,1.0105051899686357,-0.5049951290074837,-0.49749873368679043,-0.5090468376794003,-0.48746667822143247
-0.6952301492138909,1.0279916160402844,-0.096664332745259,1.2000819892972305,1.0670758873790391,0.03583524104872378,0.9546745836316589,1.8084559288253834,3.3161253811933467,1.187771184078845,1.4422964592453822,0.023828967419478764,-1.4742085075568976,-0.707461507646214,-1.386458683019246,0.65216069260971,1.0105051899686357,-0.5049951290074837,-0.49749873368679043,1.9644557749513105,-0.48746667822143247
1.26065091691982,1.0279916160402844,-1.5792461233167179,-0.9769903356700229,-0.8054222004372618,-0.8476070039235748,-1.025065901724974,-0.9702115542499802,-0.636142501286723,-0.8419129992411226,-0.7199229719450165,-0.6569986731370567,-0.6681518656070848,0.7085943523341982,0.7212620269522437,-1.53336441667216,-1.3232250409058115,1.9802171200450935,-0.49749873368679043,-0.5090468376794003,-0.48746667822143247
-0.5118662992638555,-0.9727705794448935,-1.5792461233167179,-0.6090344497600646,-0.8902729583214184,-1.3000235531043038,-1.2882877352709825,-1.0152710269484997,-0.7724276006825875,-0.8419129992411226,-0.5997996702122166,-0.6569986731370567,1.63486711139238,-0.707461507646214,0.7212620269522437,-1.53336441667216,-1.3232250409058115,-0.5049951290074837,-0.49749873368679043,1.9644557749513105,-0.48746667822143247
1.0161657836531062,-0.9727705794448935,1.3859174578262,0.18820330304484514,0.9354636897791648,2.3275086674740404,1.5156940000453978,0.5918501659653593,1.408133989651244,-0.8419129992411226,1.682543062710982,0.7046566079760143,-0.03482164693223196,-0.707461507646214,0.7212620269522437,0.65216069260971,1.0105051899686357,-0.5049951290074837,-0.49749873368679043,1.9644557749513105,-0.48746667822143247
1.5051360501865338,1.0279916160402844,0.6446265625404703,-1.1303052881325055,-0.7709037558471138,-0.4964404941182019,-0.778574269463669,-1.0152710269484997,-0.5907141348214349,1.187771184078845,-1.0802928771434164,1.3854842485325498,1.0591123671425138,0.0005664223439921025,0.7212620269522437,-1.53336441667216,-1.3232250409058115,-0.5049951290074837,2.010055367557113,-0.5090468376794003,-0.48746667822143247
-1.1230791324306402,-0.9727705794448935,1.3859174578262,1.445385913237203,2.077293026837507,1.20413235032,0.2520061296740936,-0.17416086990947063,3.497838847054499,1.187771184078845,1.2020498557797823,0.7046566079760143,0.9439614182925407,0.0005664223439921025,0.7212620269522437,0.65216069260971,-0.15635992546858785,1.9802171200450935,-0.49749873368679043,-0.5090468376794003,-0.48746667822143247
0.038225250586250654,1.0279916160402844,0.6446265625404703,-0.3330675353275958,-0.3117914386382495,-0.03938926003648816,0.1672397764982603,-0.4745573545662667,-0.00014537077268890608,-0.8419129992411226,0.6014333471157827,-0.6569986731370567,1.2318387904174737,0.0005664223439921025,0.7212620269522437,-1.53336441667216,1.0105051899686357,-0.5049951290074837,-0.49749873368679043,-0.5090468376794003,-0.48746667822143247
-0.6341088658972125,-0.9727705794448935,1.3859174578262,-0.2717415543426028,0.8778195877296074,1.085413114010163,1.2033969093975907,1.4029206745387088,1.771560921373549,-0.8419129992411226,1.2020498557797823,-0.6569986731370567,-0.7833028144570581,-0.707461507646214,0.7212620269522437,0.65216069260971,1.0105051899686357,1.9802171200450935,-0.49749873368679043,-0.5090468376794003,-0.48746667822143247
1.138408350286463,1.0279916160402844,1.3859174578262,1.2614079702822236,0.1592237904982518,0.6208750812422436,1.6673811583600466,2.4918579314195948,0.13613972862317555,1.187771184078845,1.562419760978182,0.7046566079760143,-0.09239712135721859,1.4166222823244041,0.7212620269522437,-1.53336441667216,-0.15635992546858785,-0.5049951290074837,2.010055367557113,-0.5090468376794003,-0.48746667822143247
